REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Montana,2015,8,X,0.59812,X,X,X,X,X,X,21,10,3511
States,Nebraska,2015,8,X,1.48305,X,X,X,X,X,X,42,15,2832
States,Nevada,2015,8,X,1.16532,X,X,X,X,X,X,150,26,12872
States,New Hampshire,2015,8,X,0.779111,X,X,X,X,X,X,37,27,4749
States,New Jersey,2015,8,X,4.0146,X,X,X,X,X,X,187,16,4658
States,New Mexico,2015,8,X,2.75534,X,X,X,X,X,X,348,27,12630
States,New York,2015,8,X,2.72662,X,X,X,X,X,X,305,82,11186
States,North Carolina,2015,8,X,3.04097,X,X,X,X,X,X,363,46,11937
States,North Dakota,2015,8,X,1.58866,X,X,X,X,X,X,37,11,2329
States,Ohio,2015,8,X,1.01945,X,X,X,X,X,X,163,54,15989
States,Oklahoma,2015,8,X,8.48383,X,X,X,X,X,X,202,17,2381
States,Oregon,2015,8,X,0.384615,X,X,X,X,X,X,11,8,2860
States,Pennsylvania,2015,8,X,1.974,X,X,X,X,X,X,331,55,16768
States,Rhode Island,2015,8,X,1.03734,X,X,X,X,X,X,70,20,6748
States,South Carolina,2015,8,X,1.56058,X,X,X,X,X,X,89,13,5703
States,South Dakota,2015,8,X,1.9298,X,X,X,X,X,X,127,24,6581
States,Tennessee,2015,8,X,1.19978,X,X,X,X,X,X,89,45,7418
States,Texas,2015,8,X,4.00071,X,X,X,X,X,X,1580,104,39493
States,Utah,2015,8,X,2.12272,X,X,X,X,X,X,439,43,20681
States,Vermont,2015,8,X,3.44637,X,X,X,X,X,X,125,13,3627
States,Virginia,2015,8,X,1.70949,X,X,X,X,X,X,1618,125,94648
States,Washington,2015,8,X,1.07634,X,X,X,X,X,X,54,39,5017
States,West Virginia,2015,8,X,1.94764,X,X,X,X,X,X,276,37,14171
States,Wisconsin,2015,8,X,2.52937,X,X,X,X,X,X,183,29,7235
States,Wyoming,2015,8,X,2.04493,X,X,X,X,X,X,132,25,6455
States,Alabama,2015,9,X,5.87052,X,X,X,X,X,X,496,22,8449
States,Alaska,2015,9,X,0.539568,X,X,X,X,X,X,6,6,1112
States,Arizona,2015,9,X,1.84192,X,X,X,X,X,X,457,56,24811
States,Arkansas,2015,9,X,4.51475,X,X,X,X,X,X,127,15,2813
States,California,2015,9,X,3.07302,X,X,X,X,X,X,1369,148,44549
States,Colorado,2015,9,X,1.17759,X,X,X,X,X,X,37,6,3142
States,Connecticut,2015,9,X,2.71553,X,X,X,X,X,X,143,18,5266
States,Delaware,2015,9,X,0.790663,X,X,X,X,X,X,21,11,2656
States,District of Columbia,2015,9,X,5.53977,X,X,X,X,X,X,78,2,1408
States,Georgia,2015,9,X,2.38229,X,X,X,X,X,X,592,32,24850
States,Hawaii,2015,9,X,8.73866,X,X,X,X,X,X,212,17,2426
States,Idaho,2015,9,X,2.77553,X,X,X,X,X,X,103,10,3711
States,Illinois,2015,9,X,2.60679,X,X,X,X,X,X,1359,91,52133
States,Indiana,2015,9,X,1.39993,X,X,X,X,X,X,118,38,8429
States,Iowa,2015,9,X,0.913441,X,X,X,X,X,X,21,8,2299
States,Kansas,2015,9,X,4.30108,X,X,X,X,X,X,312,31,7254
States,Kentucky,2015,9,X,0.244362,X,X,X,X,X,X,48,19,19643
States,Louisiana,2015,9,X,3.20977,X,X,X,X,X,X,1479,80,46078
States,Maine,2015,9,X,1.94346,X,X,X,X,X,X,99,29,5094
States,Maryland,2015,9,X,1.02528,X,X,X,X,X,X,103,34,10046
States,Massachusetts,2015,9,X,1.45583,X,X,X,X,X,X,367,43,25209
States,Michigan,2015,9,X,0.967417,X,X,X,X,X,X,144,47,14885
States,Minnesota,2015,9,X,2.36808,X,X,X,X,X,X,127,16,5363
States,Mississippi,2015,9,X,6.42088,X,X,X,X,X,X,1247,50,19421
States,Missouri,2015,9,X,2.20076,X,X,X,X,X,X,196,22,8906
States,Montana,2015,9,X,0.4,X,X,X,X,X,X,14,10,3500
States,Nebraska,2015,9,X,1.75055,X,X,X,X,X,X,48,15,2742
States,Nevada,2015,9,X,1.16225,X,X,X,X,X,X,149,26,12820
States,New Hampshire,2015,9,X,0.765249,X,X,X,X,X,X,34,25,4443
States,New Jersey,2015,9,X,2.53917,X,X,X,X,X,X,188,25,7404
States,New Mexico,2015,9,X,2.38854,X,X,X,X,X,X,285,27,11932
States,New York,2015,9,X,2.51903,X,X,X,X,X,X,278,83,11036
States,North Carolina,2015,9,X,2.08497,X,X,X,X,X,X,345,50,16547
States,North Dakota,2015,9,X,1.21239,X,X,X,X,X,X,27,10,2227
States,Ohio,2015,9,X,1.01415,X,X,X,X,X,X,139,46,13706
States,Oklahoma,2015,9,X,5.82613,X,X,X,X,X,X,128,17,2197
States,Oregon,2015,9,X,0.588043,X,X,X,X,X,X,18,9,3061
States,Pennsylvania,2015,9,X,2.71926,X,X,X,X,X,X,333,49,12246
States,Rhode Island,2015,9,X,0.780869,X,X,X,X,X,X,48,19,6147
States,South Carolina,2015,9,X,1.2911,X,X,X,X,X,X,75,13,5809
States,South Dakota,2015,9,X,1.68624,X,X,X,X,X,X,112,24,6642
States,Tennessee,2015,9,X,1.94798,X,X,X,X,X,X,170,49,8727
States,Texas,2015,9,X,4.28631,X,X,X,X,X,X,1751,104,40851
States,Utah,2015,9,X,2.4169,X,X,X,X,X,X,477,42,19736
States,Vermont,2015,9,X,3.08229,X,X,X,X,X,X,106,13,3439
States,Virginia,2015,9,X,1.75565,X,X,X,X,X,X,1682,125,95805
States,Washington,2015,9,X,1.07128,X,X,X,X,X,X,52,36,4854
States,West Virginia,2015,9,X,1.87354,X,X,X,X,X,X,216,36,11529
States,Wisconsin,2015,9,X,2.64821,X,X,X,X,X,X,197,28,7439
States,Wyoming,2015,9,X,2.07863,X,X,X,X,X,X,129,25,6206
States,Alabama,2015,10,X,4.71464,X,X,X,X,X,X,418,20,8866
States,Alaska,2015,10,X,0.542005,X,X,X,X,X,X,6,6,1107
States,Arizona,2015,10,X,1.54041,X,X,X,X,X,X,365,53,23695
States,Arkansas,2015,10,X,3.46331,X,X,X,X,X,X,135,15,3898
States,California,2015,10,X,3.17645,X,X,X,X,X,X,1472,142,46341
States,Colorado,2015,10,X,1.26732,X,X,X,X,X,X,43,4,3393
States,Connecticut,2015,10,X,2.73245,X,X,X,X,X,X,144,23,5270
States,Delaware,2015,10,X,0.418545,X,X,X,X,X,X,13,12,3106
States,District of Columbia,2015,10,X,7.28424,X,X,X,X,X,X,92,2,1263
States,Georgia,2015,10,X,1.97436,X,X,X,X,X,X,422,31,21374
States,Hawaii,2015,10,X,8.16012,X,X,X,X,X,X,212,17,2598
States,Idaho,2015,10,X,3.04081,X,X,X,X,X,X,114,10,3749
States,Illinois,2015,10,X,2.62478,X,X,X,X,X,X,1484,91,56538
States,Indiana,2015,10,X,2.06722,X,X,X,X,X,X,155,35,7498
States,Iowa,2015,10,X,1.02816,X,X,X,X,X,X,23,8,2237
States,Kansas,2015,10,X,4.12485,X,X,X,X,X,X,300,31,7273
States,Kentucky,2015,10,X,0.37317,X,X,X,X,X,X,79,19,21170
States,Louisiana,2015,10,X,3.45693,X,X,X,X,X,X,1695,82,49032
States,Maine,2015,10,X,1.70555,X,X,X,X,X,X,87,29,5101
States,Maryland,2015,10,X,1.1649,X,X,X,X,X,X,141,31,12104
States,Massachusetts,2015,10,X,1.50027,X,X,X,X,X,X,365,45,24329
States,Michigan,2015,10,X,0.891856,X,X,X,X,X,X,159,50,17828
States,Minnesota,2015,10,X,2.59921,X,X,X,X,X,X,131,16,5040
States,Mississippi,2015,10,X,5.5252,X,X,X,X,X,X,991,48,17936
States,Missouri,2015,10,X,2.44123,X,X,X,X,X,X,108,21,4424
States,Montana,2015,10,X,0.71708,X,X,X,X,X,X,22,9,3068
States,Nebraska,2015,10,X,2.20345,X,X,X,X,X,X,60,15,2723
States,Nevada,2015,10,X,1.49568,X,X,X,X,X,X,199,27,13305
States,New Hampshire,2015,10,X,0.614667,X,X,X,X,X,X,29,26,4718
States,New Jersey,2015,10,X,2.24284,X,X,X,X,X,X,191,25,8516
States,New Mexico,2015,10,X,2.56288,X,X,X,X,X,X,323,27,12603
States,New York,2015,10,X,1.8082,X,X,X,X,X,X,191,81,10563
States,North Carolina,2015,10,X,1.83788,X,X,X,X,X,X,229,47,12460
States,North Dakota,2015,10,X,1.64939,X,X,X,X,X,X,35,10,2122
States,Ohio,2015,10,X,0.921524,X,X,X,X,X,X,126,44,13673
States,Oklahoma,2015,10,X,7.09603,X,X,X,X,X,X,184,16,2593
States,Oregon,2015,10,X,0.565698,X,X,X,X,X,X,22,14,3889
States,Pennsylvania,2015,10,X,1.88728,X,X,X,X,X,X,221,54,11710
States,Rhode Island,2015,10,X,0.874727,X,X,X,X,X,X,56,20,6402
States,South Carolina,2015,10,X,0.875182,X,X,X,X,X,X,42,13,4799
States,South Dakota,2015,10,X,1.51797,X,X,X,X,X,X,98,23,6456
States,Tennessee,2015,10,X,0.769849,X,X,X,X,X,X,67,48,8703
States,Texas,2015,10,X,4.17538,X,X,X,X,X,X,1577,104,37769
States,Utah,2015,10,X,1.96868,X,X,X,X,X,X,386,42,19607
States,Vermont,2015,10,X,2.20796,X,X,X,X,X,X,86,13,3895
States,Virginia,2015,10,X,1.62989,X,X,X,X,X,X,1648,124,101111
States,Washington,2015,10,X,1.11298,X,X,X,X,X,X,53,39,4762
States,West Virginia,2015,10,X,1.12277,X,X,X,X,X,X,169,38,15052
States,Wisconsin,2015,10,X,2.59362,X,X,X,X,X,X,196,27,7557
States,Wyoming,2015,10,X,1.51281,X,X,X,X,X,X,88,23,5817
States,Alabama,2015,11,X,3.90324,X,X,X,X,X,X,334,20,8557
States,Alaska,2015,11,X,0,X,X,X,X,X,X,0,6,1271
States,Arizona,2015,11,X,1.65807,X,X,X,X,X,X,402,53,24245
States,Arkansas,2015,11,X,3.08406,X,X,X,X,X,X,113,14,3664
States,California,2015,11,X,2.9528,X,X,X,X,X,X,1278,138,43281
States,Colorado,2015,11,X,1.47271,X,X,X,X,X,X,51,5,3463
States,Connecticut,2015,11,X,2.10243,X,X,X,X,X,X,78,21,3710
States,Delaware,2015,11,X,0.242204,X,X,X,X,X,X,8,12,3303
States,District of Columbia,2015,11,X,5.33507,X,X,X,X,X,X,82,2,1537
States,Georgia,2015,11,X,1.57449,X,X,X,X,X,X,398,31,25278
States,Hawaii,2015,11,X,4.90196,X,X,X,X,X,X,115,16,2346
States,Idaho,2015,11,X,2.76409,X,X,X,X,X,X,101,10,3654
States,Illinois,2015,11,X,2.80325,X,X,X,X,X,X,1562,92,55721
States,Indiana,2015,11,X,1.6775,X,X,X,X,X,X,142,37,8465
States,Iowa,2015,11,X,1.59872,X,X,X,X,X,X,20,8,1251
States,Kansas,2015,11,X,2.83699,X,X,X,X,X,X,177,33,6239
States,Kentucky,2015,11,X,0.47423,X,X,X,X,X,X,106,18,22352
States,Louisiana,2015,11,X,3.10502,X,X,X,X,X,X,1564,79,50370
States,Maine,2015,11,X,1.51289,X,X,X,X,X,X,81,30,5354
States,Maryland,2015,11,X,1.19675,X,X,X,X,X,X,134,30,11197
States,Massachusetts,2015,11,X,1.50587,X,X,X,X,X,X,408,46,27094
States,Michigan,2015,11,X,1.0895,X,X,X,X,X,X,172,50,15787
States,Minnesota,2015,11,X,2.75626,X,X,X,X,X,X,153,17,5551
States,Mississippi,2015,11,X,4.21696,X,X,X,X,X,X,821,47,19469
States,Missouri,2015,11,X,2.01586,X,X,X,X,X,X,89,19,4415
States,Montana,2015,11,X,0.795229,X,X,X,X,X,X,24,9,3018
States,Nebraska,2015,11,X,2.3017,X,X,X,X,X,X,65,15,2824
States,Nevada,2015,11,X,1.06904,X,X,X,X,X,X,144,25,13470
States,New Hampshire,2015,11,X,0.257954,X,X,X,X,X,X,12,26,4652
States,New Jersey,2015,11,X,2.88725,X,X,X,X,X,X,211,24,7308
States,New Mexico,2015,11,X,2.46432,X,X,X,X,X,X,316,26,12823
States,New York,2015,11,X,2.28283,X,X,X,X,X,X,226,77,9900
States,North Carolina,2015,11,X,1.6449,X,X,X,X,X,X,272,49,16536
States,North Dakota,2015,11,X,0.767386,X,X,X,X,X,X,16,8,2085
States,Ohio,2015,11,X,0.885952,X,X,X,X,X,X,118,43,13319
States,Oklahoma,2015,11,X,5.73356,X,X,X,X,X,X,136,17,2372
States,Oregon,2015,11,X,0.991326,X,X,X,X,X,X,32,11,3228
States,Pennsylvania,2015,11,X,1.75258,X,X,X,X,X,X,256,51,14607
States,Rhode Island,2015,11,X,0.621459,X,X,X,X,X,X,34,19,5471
States,South Carolina,2015,11,X,0.316623,X,X,X,X,X,X,12,10,3790
States,South Dakota,2015,11,X,1.13311,X,X,X,X,X,X,83,24,7325
States,Tennessee,2015,11,X,0.922251,X,X,X,X,X,X,79,48,8566
States,Texas,2015,11,X,3.60072,X,X,X,X,X,X,1374,106,38159
States,Utah,2015,11,X,2.11561,X,X,X,X,X,X,411,41,19427
States,Vermont,2015,11,X,2.33352,X,X,X,X,X,X,82,12,3514
States,Virginia,2015,11,X,1.62236,X,X,X,X,X,X,1669,126,102875
States,Washington,2015,11,X,1.07683,X,X,X,X,X,X,37,37,3436
States,West Virginia,2015,11,X,1.41471,X,X,X,X,X,X,191,37,13501
States,Wisconsin,2015,11,X,2.67014,X,X,X,X,X,X,195,29,7303
States,Wyoming,2015,11,X,1.68433,X,X,X,X,X,X,89,23,5284
States,Alabama,2015,12,X,2.79083,X,X,X,X,X,X,196,18,7023
States,Alaska,2015,12,X,0.189934,X,X,X,X,X,X,2,6,1053
States,Arizona,2015,12,X,1.2664,X,X,X,X,X,X,336,55,26532
States,Arkansas,2015,12,X,2.43525,X,X,X,X,X,X,63,13,2587
States,California,2015,12,X,2.65624,X,X,X,X,X,X,1097,137,41299
States,Colorado,2015,12,X,0.795287,X,X,X,X,X,X,27,5,3395
States,Connecticut,2015,12,X,2.0923,X,X,X,X,X,X,107,20,5114
States,Delaware,2015,12,X,0.384862,X,X,X,X,X,X,12,12,3118
States,District of Columbia,2015,12,X,5.54156,X,X,X,X,X,X,88,2,1588
States,Georgia,2015,12,X,1.55379,X,X,X,X,X,X,432,33,27803
States,Hawaii,2015,12,X,6.49029,X,X,X,X,X,X,157,18,2419
States,Idaho,2015,12,X,2.27538,X,X,X,X,X,X,78,10,3428
States,Illinois,2015,12,X,2.92099,X,X,X,X,X,X,1549,94,53030
States,Indiana,2015,12,X,1.28052,X,X,X,X,X,X,107,35,8356
States,Iowa,2015,12,X,0.716997,X,X,X,X,X,X,17,8,2371
States,Kansas,2015,12,X,2.37119,X,X,X,X,X,X,162,29,6832
States,Kentucky,2015,12,X,0.278806,X,X,X,X,X,X,58,18,20803
States,Louisiana,2015,12,X,2.80059,X,X,X,X,X,X,1364,76,48704
States,Maine,2015,12,X,1.46161,X,X,X,X,X,X,79,30,5405
States,Maryland,2015,12,X,1.13963,X,X,X,X,X,X,135,30,11846
States,Massachusetts,2015,12,X,1.56529,X,X,X,X,X,X,439,46,28046
States,Michigan,2015,12,X,0.97011,X,X,X,X,X,X,148,43,15256
States,Minnesota,2015,12,X,4.12833,X,X,X,X,X,X,166,15,4021
States,Mississippi,2015,12,X,3.98078,X,X,X,X,X,X,754,50,18941
States,Missouri,2015,12,X,2.066,X,X,X,X,X,X,72,21,3485
States,Montana,2015,12,X,0.735059,X,X,X,X,X,X,23,9,3129
States,Nebraska,2015,12,X,2.39542,X,X,X,X,X,X,67,15,2797
States,Nevada,2015,12,X,0.786713,X,X,X,X,X,X,108,28,13728
States,New Hampshire,2015,12,X,0.386681,X,X,X,X,X,X,18,24,4655
States,New Jersey,2015,12,X,2.44113,X,X,X,X,X,X,198,25,8111
States,New Mexico,2015,12,X,1.97384,X,X,X,X,X,X,252,27,12767
States,New York,2015,12,X,2.15005,X,X,X,X,X,X,237,81,11023
States,North Carolina,2015,12,X,1.41022,X,X,X,X,X,X,213,45,15104
States,North Dakota,2015,12,X,1.09785,X,X,X,X,X,X,23,9,2095
States,Ohio,2015,12,X,1.19127,X,X,X,X,X,X,161,44,13515
States,Oklahoma,2015,12,X,4.25296,X,X,X,X,X,X,115,17,2704
States,Oregon,2015,12,X,0.581637,X,X,X,X,X,X,14,10,2407
States,Pennsylvania,2015,12,X,1.92067,X,X,X,X,X,X,261,49,13589
States,Rhode Island,2015,12,X,0.403852,X,X,X,X,X,X,26,20,6438
States,South Carolina,2015,12,X,0.713371,X,X,X,X,X,X,39,11,5467
States,South Dakota,2015,12,X,1.44533,X,X,X,X,X,X,101,23,6988
States,Tennessee,2015,12,X,0.627782,X,X,X,X,X,X,55,46,8761
States,Texas,2015,12,X,3.35832,X,X,X,X,X,X,1362,104,40556
States,Utah,2015,12,X,1.91629,X,X,X,X,X,X,364,41,18995
States,Vermont,2015,12,X,2.14936,X,X,X,X,X,X,59,11,2745
States,Virginia,2015,12,X,1.88077,X,X,X,X,X,X,1938,127,103043
States,Washington,2015,12,X,0.806452,X,X,X,X,X,X,35,40,4340
States,West Virginia,2015,12,X,1.62009,X,X,X,X,X,X,251,37,15493
States,Wisconsin,2015,12,X,2.26103,X,X,X,X,X,X,145,28,6413
States,Wyoming,2015,12,X,1.06229,X,X,X,X,X,X,66,22,6213
States,Alabama,2015,13,X,1.97849,X,X,X,X,X,X,138,19,6975
States,Alaska,2015,13,X,0.44964,X,X,X,X,X,X,5,6,1112
States,Arizona,2015,13,X,1.36548,X,X,X,X,X,X,333,53,24387
States,Arkansas,2015,13,X,1.73516,X,X,X,X,X,X,57,12,3285
States,California,2015,13,X,2.655,X,X,X,X,X,X,1050,138,39548
States,Colorado,2015,13,X,1.02354,X,X,X,X,X,X,30,6,2931
States,Connecticut,2015,13,X,2.17831,X,X,X,X,X,X,97,20,4453
States,Delaware,2015,13,X,0.239973,X,X,X,X,X,X,7,12,2917
States,District of Columbia,2015,13,X,6.58328,X,X,X,X,X,X,100,2,1519
States,Georgia,2015,13,X,1.42425,X,X,X,X,X,X,367,31,25768
States,Hawaii,2015,13,X,6.16184,X,X,X,X,X,X,166,18,2694
States,Idaho,2015,13,X,2.07191,X,X,X,X,X,X,68,9,3282
States,Illinois,2015,13,X,2.87552,X,X,X,X,X,X,1547,94,53799
States,Indiana,2015,13,X,1.40811,X,X,X,X,X,X,115,34,8167
States,Iowa,2015,13,X,1.11034,X,X,X,X,X,X,16,6,1441
States,Kansas,2015,13,X,2.05531,X,X,X,X,X,X,136,31,6617
States,Kentucky,2015,13,X,0.403966,X,X,X,X,X,X,88,19,21784
States,Louisiana,2015,13,X,2.68008,X,X,X,X,X,X,1108,80,41342
States,Maine,2015,13,X,1.46424,X,X,X,X,X,X,78,29,5327
States,Maryland,2015,13,X,1.27111,X,X,X,X,X,X,140,31,11014
States,Massachusetts,2015,13,X,1.52827,X,X,X,X,X,X,436,46,28529
States,Michigan,2015,13,X,0.661841,X,X,X,X,X,X,96,49,14505
States,Minnesota,2015,13,X,2.74203,X,X,X,X,X,X,147,16,5361
States,Mississippi,2015,13,X,3.24798,X,X,X,X,X,X,600,48,18473
States,Missouri,2015,13,X,1.93118,X,X,X,X,X,X,142,21,7353
States,Montana,2015,13,X,0.177857,X,X,X,X,X,X,4,9,2249
States,Nebraska,2015,13,X,2.08991,X,X,X,X,X,X,53,15,2536
States,Nevada,2015,13,X,0.972887,X,X,X,X,X,X,122,28,12540
States,New Hampshire,2015,13,X,0.42687,X,X,X,X,X,X,19,25,4451
States,New Jersey,2015,13,X,1.87555,X,X,X,X,X,X,129,24,6878
States,New Mexico,2015,13,X,1.89048,X,X,X,X,X,X,213,27,11267
States,New York,2015,13,X,2.7072,X,X,X,X,X,X,244,79,9013
States,North Carolina,2015,13,X,1.33421,X,X,X,X,X,X,183,47,13716
States,North Dakota,2015,13,X,0.556117,X,X,X,X,X,X,11,9,1978
States,Ohio,2015,13,X,1.16949,X,X,X,X,X,X,140,43,11971
States,Oklahoma,2015,13,X,3.24472,X,X,X,X,X,X,83,18,2558
States,Oregon,2015,13,X,0.89748,X,X,X,X,X,X,26,10,2897
States,Pennsylvania,2015,13,X,1.70947,X,X,X,X,X,X,225,35,13162
States,Rhode Island,2015,13,X,0.519134,X,X,X,X,X,X,35,20,6742
States,South Carolina,2015,13,X,0.594354,X,X,X,X,X,X,32,13,5384
States,South Dakota,2015,13,X,1.40903,X,X,X,X,X,X,102,24,7239
States,Tennessee,2015,13,X,0.551171,X,X,X,X,X,X,44,46,7983
States,Texas,2015,13,X,3.18727,X,X,X,X,X,X,1182,96,37085
States,Utah,2015,13,X,2.09328,X,X,X,X,X,X,377,41,18010
States,Vermont,2015,13,X,3.23268,X,X,X,X,X,X,91,11,2815
States,Virginia,2015,13,X,1.8815,X,X,X,X,X,X,1947,126,103481
States,Washington,2015,13,X,0.825921,X,X,X,X,X,X,39,40,4722
States,West Virginia,2015,13,X,1.52172,X,X,X,X,X,X,207,36,13603
States,Wisconsin,2015,13,X,2.21438,X,X,X,X,X,X,138,26,6232
States,Wyoming,2015,13,X,1.24876,X,X,X,X,X,X,63,20,5045
States,Alabama,2015,14,X,1.78527,X,X,X,X,X,X,145,18,8122
States,Alaska,2015,14,X,0,X,X,X,X,X,X,0,6,1176
States,Arizona,2015,14,X,1.19017,X,X,X,X,X,X,280,51,23526
States,Arkansas,2015,14,X,1.37409,X,X,X,X,X,X,49,11,3566
States,California,2015,14,X,2.39851,X,X,X,X,X,X,950,139,39608
States,Colorado,2015,14,X,0.589198,X,X,X,X,X,X,18,6,3055
States,Connecticut,2015,14,X,1.7314,X,X,X,X,X,X,74,12,4274
States,Delaware,2015,14,X,0.196657,X,X,X,X,X,X,6,12,3051
States,District of Columbia,2015,14,X,4.45092,X,X,X,X,X,X,107,2,2404
States,Georgia,2015,14,X,1.19306,X,X,X,X,X,X,297,32,24894
States,Hawaii,2015,14,X,6.63667,X,X,X,X,X,X,177,17,2667
States,Idaho,2015,14,X,2.11293,X,X,X,X,X,X,58,7,2745
States,Illinois,2015,14,X,2.45215,X,X,X,X,X,X,1358,91,55380
States,Indiana,2015,14,X,1.33264,X,X,X,X,X,X,102,34,7654
States,Iowa,2015,14,X,0.492126,X,X,X,X,X,X,10,7,2032
States,Kansas,2015,14,X,1.75801,X,X,X,X,X,X,119,30,6769
States,Kentucky,2015,14,X,0.466883,X,X,X,X,X,X,102,20,21847
States,Louisiana,2015,14,X,2.33665,X,X,X,X,X,X,1075,75,46006
States,Maine,2015,14,X,1.46252,X,X,X,X,X,X,88,30,6017
States,Maryland,2015,14,X,1.48556,X,X,X,X,X,X,159,30,10703
States,Massachusetts,2015,14,X,1.37273,X,X,X,X,X,X,387,45,28192
States,Michigan,2015,14,X,1.1732,X,X,X,X,X,X,173,47,14746
States,Minnesota,2015,14,X,2.05597,X,X,X,X,X,X,108,15,5253
States,Mississippi,2015,14,X,3.06616,X,X,X,X,X,X,609,50,19862
States,Missouri,2015,14,X,1.83448,X,X,X,X,X,X,131,20,7141
States,Montana,2015,14,X,0.166168,X,X,X,X,X,X,5,9,3009
States,Nebraska,2015,14,X,1.28593,X,X,X,X,X,X,34,14,2644
States,Nevada,2015,14,X,0.903882,X,X,X,X,X,X,112,27,12391
States,New Hampshire,2015,14,X,0.442478,X,X,X,X,X,X,22,26,4972
States,New Jersey,2015,14,X,1.57618,X,X,X,X,X,X,117,21,7423
States,New Mexico,2015,14,X,1.47262,X,X,X,X,X,X,181,27,12291
States,New York,2015,14,X,2.46135,X,X,X,X,X,X,199,78,8085
States,North Carolina,2015,14,X,0.895378,X,X,X,X,X,X,130,45,14519
States,North Dakota,2015,14,X,0.554939,X,X,X,X,X,X,10,8,1802
States,Ohio,2015,14,X,0.85263,X,X,X,X,X,X,95,39,11142
States,Oklahoma,2015,14,X,2.7066,X,X,X,X,X,X,75,19,2771
States,Oregon,2015,14,X,0.55325,X,X,X,X,X,X,16,10,2892
States,Pennsylvania,2015,14,X,1.68904,X,X,X,X,X,X,224,48,13262
States,Rhode Island,2015,14,X,0.698262,X,X,X,X,X,X,47,20,6731
States,South Carolina,2015,14,X,0.410984,X,X,X,X,X,X,22,13,5353
States,South Dakota,2015,14,X,1.05526,X,X,X,X,X,X,76,24,7202
States,Tennessee,2015,14,X,0.414056,X,X,X,X,X,X,37,45,8936
States,Texas,2015,14,X,2.63374,X,X,X,X,X,X,1024,95,38880
States,Utah,2015,14,X,2.02062,X,X,X,X,X,X,339,41,16777
States,Vermont,2015,14,X,2.5641,X,X,X,X,X,X,73,11,2847
States,Virginia,2015,14,X,1.75242,X,X,X,X,X,X,1784,127,101802
States,Washington,2015,14,X,0.448219,X,X,X,X,X,X,19,36,4239
States,West Virginia,2015,14,X,1.71516,X,X,X,X,X,X,214,32,12477
States,Wisconsin,2015,14,X,2.42603,X,X,X,X,X,X,173,27,7131
States,Wyoming,2015,14,X,1.14504,X,X,X,X,X,X,45,20,3930
States,Alabama,2015,15,X,1.65746,X,X,X,X,X,X,126,18,7602
States,Alaska,2015,15,X,0.313725,X,X,X,X,X,X,4,6,1275
States,Arizona,2015,15,X,1.25342,X,X,X,X,X,X,316,54,25211
States,Arkansas,2015,15,X,1.06967,X,X,X,X,X,X,39,11,3646
States,California,2015,15,X,2.11801,X,X,X,X,X,X,906,139,42776
States,Colorado,2015,15,X,0.859005,X,X,X,X,X,X,29,6,3376
States,Connecticut,2015,15,X,1.6576,X,X,X,X,X,X,64,17,3861
States,Delaware,2015,15,X,0.191205,X,X,X,X,X,X,4,9,2092
States,District of Columbia,2015,15,X,4.66667,X,X,X,X,X,X,70,2,1500
States,Georgia,2015,15,X,0.989638,X,X,X,X,X,X,255,29,25767
States,Hawaii,2015,15,X,6.00693,X,X,X,X,X,X,156,18,2597
States,Idaho,2015,15,X,2.02255,X,X,X,X,X,X,61,9,3016
States,Illinois,2015,15,X,2.02342,X,X,X,X,X,X,1142,95,56439
States,Indiana,2015,15,X,1.21816,X,X,X,X,X,X,99,34,8127
States,Iowa,2015,15,X,0.366876,X,X,X,X,X,X,7,7,1908
States,Kansas,2015,15,X,1.37642,X,X,X,X,X,X,92,29,6684
States,Kentucky,2015,15,X,0.23213,X,X,X,X,X,X,53,19,22832
States,Louisiana,2015,15,X,1.7776,X,X,X,X,X,X,786,78,44217
States,Maine,2015,15,X,0.685312,X,X,X,X,X,X,37,25,5399
States,Maryland,2015,15,X,1.17882,X,X,X,X,X,X,136,31,11537
States,Massachusetts,2015,15,X,1.47236,X,X,X,X,X,X,415,44,28186
States,Michigan,2015,15,X,0.74747,X,X,X,X,X,X,130,49,17392
States,Minnesota,2015,15,X,2.53521,X,X,X,X,X,X,117,15,4615
States,Mississippi,2015,15,X,2.50502,X,X,X,X,X,X,487,47,19441
States,Missouri,2015,15,X,1.46409,X,X,X,X,X,X,106,19,7240
States,Montana,2015,15,X,0.166389,X,X,X,X,X,X,5,9,3005
States,Nebraska,2015,15,X,0.962567,X,X,X,X,X,X,27,15,2805
States,Nevada,2015,15,X,0.800924,X,X,X,X,X,X,104,26,12985
States,New Hampshire,2015,15,X,0.241228,X,X,X,X,X,X,11,24,4560
States,New Jersey,2015,15,X,1.60819,X,X,X,X,X,X,121,20,7524
States,New Mexico,2015,15,X,1.53717,X,X,X,X,X,X,183,25,11905
States,New York,2015,15,X,1.91507,X,X,X,X,X,X,184,77,9608
States,North Carolina,2015,15,X,0.986164,X,X,X,X,X,X,134,42,13588
States,North Dakota,2015,15,X,0.941423,X,X,X,X,X,X,18,10,1912
States,Ohio,2015,15,X,0.608189,X,X,X,X,X,X,71,39,11674
